År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;Kolumn 7
2024;30B;29;70401;70600;21010;20732;18344;20070;23909;23909;
2024;30B;29;70601;70800;21114;20834;18452;20161;24007;24007;
2024;30B;29;70801;71000;21218;20940;18564;20252;24105;24105;
2024;30B;29;71001;71200;21322;21043;18672;20343;24203;24203;
2024;30B;29;71201;71400;21426;21145;18780;20434;24301;24301;
2024;30B;29;71401;71600;21530;21251;18893;20525;24399;24399;
2024;30B;29;71601;71800;21634;21353;19001;20616;24497;24497;
2024;30B;29;71801;72000;21738;21459;19113;20707;24595;24595;
2024;30B;29;72001;72200;21842;21561;19221;20797;24693;24693;
2024;30B;29;72201;72400;21946;21663;19329;20888;24791;24791;
2024;30B;29;72401;72600;22050;21769;19441;20979;24889;24889;
2024;30B;29;72601;72800;22154;21871;19549;21070;24987;24987;
2024;30B;29;72801;73000;22258;21974;19657;21161;25085;25085;
2024;30B;29;73001;73200;22362;22080;19770;21252;25183;25183;
2024;30B;29;73201;73400;22466;22182;19878;21343;25281;25281;
2024;30B;29;73401;73600;22570;22288;19990;21434;25379;25379;
2024;30B;29;73601;73800;22674;22390;20098;21524;25477;25477;
2024;30B;29;73801;74000;22778;22492;20206;21615;25575;25575;
2024;30B;29;74001;74200;22882;22598;20318;21706;25673;25673;
2024;30B;29;74201;74400;22986;22700;20426;21797;25771;25771;
2024;30B;29;74401;74600;23090;22802;20534;21888;25869;25869;
2024;30B;29;74601;74800;23194;22909;20646;21979;25967;25967;
2024;30B;29;74801;75000;23298;23011;20755;22070;26065;26065;
2024;30B;29;75001;75200;23402;23117;20867;22160;26163;26163;
2024;30B;29;75201;75400;23506;23219;20975;22251;26261;26261;
2024;30B;29;75401;75600;23610;23321;21083;22342;26359;26359;
2024;30B;29;75601;75800;23714;23427;21195;22433;26457;26457;
2024;30B;29;75801;76000;23818;23529;21303;22524;26555;26555;
2024;30B;29;76001;76200;23922;23631;21411;22615;26653;26653;
2024;30B;29;76201;76400;24026;23738;21523;22706;26751;26751;
2024;30B;29;76401;76600;24130;23840;21631;22797;26849;26849;
2024;30B;29;76601;76800;24234;23946;21744;22887;26947;26947;
2024;30B;29;76801;77000;24338;24048;21852;22978;27045;27045;
2024;30B;29;77001;77200;24442;24150;21960;23069;27143;27143;
2024;30B;29;77201;77400;24546;24256;22072;23160;27241;27241;
2024;30B;29;77401;77600;24650;24358;22180;23251;27339;27339;
2024;30B;29;77601;77800;24754;24460;22288;23342;27437;27437;
2024;30B;29;77801;78000;24858;24566;22400;23433;27535;27535;
2024;30B;29;78001;78200;24962;24669;22508;23524;27633;27633;
2024;30B;29;78201;78400;25066;24775;22621;23614;27731;27731;
2024;30B;29;78401;78600;25170;24877;22729;23705;27829;27829;
2024;30B;29;78601;78800;25274;24979;22837;23796;27927;27927;
2024;30B;29;78801;79000;25378;25085;22949;23887;28025;28025;
2024;30B;29;79001;79200;25482;25187;23057;23978;28123;28123;
2024;30B;29;79201;79400;25586;25289;23165;24069;28221;28221;
2024;30B;29;79401;79600;25690;25395;23277;24160;28319;28319;
2024;30B;29;79601;79800;25794;25497;23385;24251;28417;28417;
2024;30B;29;79801;80000;25898;25604;23497;24341;28515;28515;
2024;30%;29;80001;80200;32;32;29;30;36;36;
2024;30%;29;80201;80400;32;32;29;31;36;36;
2024;30%;29;80401;82000;33;32;30;31;36;36;
2024;30%;29;82001;83600;33;33;30;31;36;36;
2024;30%;29;83601;84800;33;33;31;31;36;36;
2024;30%;29;84801;85400;34;33;31;31;36;36;
2024;30%;29;85401;86000;34;33;31;31;37;37;
2024;30%;29;86001;86400;34;33;31;32;37;37;
2024;30%;29;86401;87200;34;34;31;32;37;37;
2024;30%;29;87201;89600;34;34;32;32;37;37;
2024;30%;29;89601;91200;35;34;32;32;37;37;
2024;30%;29;91201;91400;35;34;33;32;37;37;
2024;30%;29;91401;92800;35;35;33;32;37;37;
2024;30%;29;92801;95000;35;35;33;33;38;38;
2024;30%;29;95001;95400;36;35;33;33;38;38;
2024;30%;29;95401;97000;36;35;34;33;38;38;
2024;30%;29;97001;100000;36;36;34;33;38;38;
2024;30%;29;100001;100400;36;36;35;33;38;38;
2024;30%;29;100401;101200;36;36;35;34;38;38;
2024;30%;29;101201;101600;37;36;35;34;38;38;
2024;30%;29;101601;103400;37;36;35;34;39;39;
2024;30%;29;103401;105200;37;37;35;34;39;39;
2024;30%;29;105201;108200;37;37;36;34;39;39;
2024;30%;29;108201;109600;38;37;36;34;39;39;
2024;30%;29;109601;110600;38;37;36;35;39;39;
2024;30%;29;110601;111000;38;38;36;35;39;39;
2024;30%;29;111001;112400;38;38;37;35;39;39;
2024;30%;29;112401;116200;38;38;37;35;40;40;
2024;30%;29;116201;117400;39;38;37;35;40;40;
2024;30%;29;117401;119000;39;38;38;35;40;40;
2024;30%;29;119001;120800;39;39;38;35;40;40;
2024;30%;29;120801;124600;39;39;38;36;40;40;
2024;30%;29;124601;125600;39;39;39;36;40;40;
2024;30%;29;125601;128600;40;39;39;36;41;41;
2024;30%;29;128601;132800;40;40;39;36;41;41;
2024;30%;29;132801;134200;40;40;40;36;41;41;
2024;30%;29;134201;136400;40;40;40;37;41;41;
2024;30%;29;136401;140000;41;40;40;37;41;41;
2024;30%;29;140001;142200;41;41;40;37;41;41;
2024;30%;29;142201;142400;41;41;41;37;41;41;
2024;30%;29;142401;149400;41;41;41;37;42;42;
2024;30%;29;149401;151200;42;41;41;37;42;42;
2024;30%;29;151201;153600;42;41;41;38;42;42;
2024;30%;29;153601;164200;42;42;42;38;42;42;
2024;30%;29;164201;165200;42;42;42;38;43;43;
2024;30%;29;165201;170000;43;42;42;38;43;43;
2024;30%;29;170001;173000;43;43;43;38;43;43;
2024;30%;29;173001;194200;43;43;43;39;43;43;
2024;30%;29;194201;202200;44;44;44;39;44;44;
2024;30%;29;202201;237400;44;44;44;40;44;44;
2024;30%;29;237401;243200;45;45;45;40;45;45;
2024;30%;29;243201;305000;45;45;45;41;45;45;
2024;30%;29;305001;305200;45;45;45;42;45;45;
2024;30%;29;305201;408800;46;46;46;42;46;46;
2024;30%;29;408801;427200;46;46;46;43;46;46;
2024;30%;29;427201;620000;47;47;47;43;47;47;
2024;30%;29;620001;712200;47;47;47;44;47;47;
2024;30%;29;712201;1282000;48;48;48;44;48;48;
2024;30%;29;1282001;;48;48;48;45;48;48;
2024;30B;30;1;2000;0;0;0;0;0;0;
2024;30B;30;2001;2100;151;0;150;1;151;23;
2024;30B;30;2101;2200;153;0;150;3;153;54;
2024;30B;30;2201;2300;164;0;158;5;164;85;
2024;30B;30;2301;2400;174;0;166;8;174;116;
2024;30B;30;2401;2500;185;0;175;10;185;147;
2024;30B;30;2501;2600;195;0;183;12;195;178;
2024;30B;30;2601;2700;206;0;191;14;209;209;
2024;30B;30;2701;2800;216;0;200;16;240;240;
2024;30B;30;2801;2900;218;0;200;18;271;271;
2024;30B;30;2901;3000;229;0;208;21;302;302;
2024;30B;30;3001;3100;239;0;216;23;333;333;
2024;30B;30;3101;3200;250;0;225;25;364;364;
2024;30B;30;3201;3300;260;0;233;27;395;395;
2024;30B;30;3301;3400;271;0;241;29;426;426;
2024;30B;30;3401;3500;273;0;241;31;457;457;
2024;30B;30;3501;3600;284;0;250;34;488;488;
2024;30B;30;3601;3700;294;0;258;36;519;519;
2024;30B;30;3701;3800;305;0;266;38;550;550;
2024;30B;30;3801;3900;315;0;275;40;581;581;
2024;30B;30;3901;4000;325;0;283;42;612;612;
2024;30B;30;4001;4100;328;0;283;44;643;643;
2024;30B;30;4101;4200;338;0;291;46;674;674;
2024;30B;30;4201;4300;349;0;300;49;705;705;
2024;30B;30;4301;4400;359;0;308;61;736;736;
2024;30B;30;4401;4500;370;0;316;82;767;767;
2024;30B;30;4501;4600;380;0;325;104;798;798;
2024;30B;30;4601;4700;382;0;325;125;829;829;
2024;30B;30;4701;4800;392;0;333;146;855;855;
2024;30B;30;4801;4900;403;0;341;166;880;880;
2024;30B;30;4901;5000;413;0;350;187;906;906;
2024;30B;30;5001;5100;423;0;358;208;929;929;
2024;30B;30;5101;5200;433;0;366;229;955;955;
2024;30B;30;5201;5300;443;0;375;249;979;979;
2024;30B;30;5301;5400;445;20;376;270;1004;1004;
2024;30B;30;5401;5500;455;43;386;291;1030;1030;
2024;30B;30;5501;5600;465;67;396;311;1053;1053;
2024;30B;30;5601;5700;475;90;406;331;1078;1078;
2024;30B;30;5701;5800;485;113;416;351;1101;1101;
2024;30B;30;5801;5900;495;136;426;372;1126;1126;
2024;30B;30;5901;6000;497;160;427;392;1151;1151;
2024;30B;30;6001;6100;507;183;437;412;1174;1174;
2024;30B;30;6101;6200;517;206;447;432;1199;1199;
2024;30B;30;6201;6300;527;227;457;452;1222;1222;
2024;30B;30;6301;6400;537;250;467;472;1247;1247;
2024;30B;30;6401;6500;547;273;477;493;1272;1272;
2024;30B;30;6501;6600;549;297;479;513;1295;1295;
2024;30B;30;6601;6700;559;320;488;533;1320;1320;
2024;30B;30;6701;6800;569;343;498;553;1343;1343;
2024;30B;30;6801;6900;579;366;508;573;1368;1368;
2024;30B;30;6901;7000;589;390;518;593;1393;1393;
2024;30B;30;7001;7100;599;413;528;613;1416;1416;
2024;30B;30;7101;7200;601;436;530;634;1441;1441;
2024;30B;30;7201;7300;614;459;540;654;1464;1464;
2024;30B;30;7301;7400;633;483;550;674;1489;1489;
2024;30B;30;7401;7500;651;503;560;694;1514;1514;
2024;30B;30;7501;7600;670;526;570;714;1537;1537;
2024;30B;30;7601;7700;689;550;580;734;1562;1562;
2024;30B;30;7701;7800;708;573;589;754;1585;1585;
2024;30B;30;7801;7900;727;596;591;775;1610;1610;
2024;30B;30;7901;8000;745;619;601;795;1635;1635;
2024;30B;30;8001;8100;764;643;611;815;1658;1658;
2024;30B;30;8101;8200;783;666;621;835;1683;1683;
2024;30B;30;8201;8300;802;689;631;855;1706;1706;
2024;30B;30;8301;8400;820;712;641;875;1731;1731;
2024;30B;30;8401;8500;839;736;642;895;1756;1756;
2024;30B;30;8501;8600;858;759;652;916;1779;1779;
2024;30B;30;8601;8700;877;780;662;936;1804;1804;
2024;30B;30;8701;8800;896;803;672;956;1827;1827;
2024;30B;30;8801;8900;915;826;682;976;1852;1852;
2024;30B;30;8901;9000;933;849;692;996;1877;1877;
2024;30B;30;9001;9100;952;873;694;1016;1900;1900;
2024;30B;30;9101;9200;971;896;704;1037;1925;1925;
2024;30B;30;9201;9300;990;919;714;1057;1948;1948;
2024;30B;30;9301;9400;1008;935;723;1077;1973;1973;
2024;30B;30;9401;9500;1027;955;733;1097;1998;1998;
2024;30B;30;9501;9600;1046;973;742;1117;2021;2021;
2024;30B;30;9601;9700;1065;991;744;1137;2046;2046;
2024;30B;30;9701;9800;1084;1010;753;1157;2069;2069;
2024;30B;30;9801;9900;1102;1030;763;1178;2094;2094;
2024;30B;30;9901;10000;1121;1048;773;1198;2119;2119;
2024;30B;30;10001;10100;1140;1066;782;1218;2142;2142;
2024;30B;30;10101;10200;1159;1083;792;1238;2167;2167;
2024;30B;30;10201;10300;1178;1103;802;1258;2190;2190;
2024;30B;30;10301;10400;1196;1121;803;1278;2215;2215;
2024;30B;30;10401;10500;1215;1139;812;1298;2240;2240;
2024;30B;30;10501;10600;1234;1156;822;1318;2263;2263;
2024;30B;30;10601;10700;1253;1177;832;1339;2288;2288;
2024;30B;30;10701;10800;1271;1194;841;1359;2311;2311;
2024;30B;30;10801;10900;1290;1212;851;1379;2336;2336;
2024;30B;30;10901;11000;1309;1229;852;1399;2361;2361;
2024;30B;30;11001;11100;1328;1250;862;1419;2384;2384;
2024;30B;30;11101;11200;1347;1267;872;1439;2409;2409;
2024;30B;30;11201;11300;1365;1285;881;1460;2432;2432;
2024;30B;30;11301;11400;1384;1305;891;1480;2457;2457;
2024;30B;30;11401;11500;1403;1323;901;1500;2482;2482;
2024;30B;30;11501;11600;1422;1340;902;1520;2505;2505;
2024;30B;30;11601;11700;1441;1358;911;1540;2530;2530;
2024;30B;30;11701;11800;1459;1378;921;1560;2553;2553;
2024;30B;30;11801;11900;1478;1396;931;1581;2578;2578;
2024;30B;30;11901;12000;1497;1413;940;1601;2603;2603;
2024;30B;30;12001;12100;1516;1431;950;1621;2626;2626;
2024;30B;30;12101;12200;1535;1451;951;1641;2651;2651;
2024;30B;30;12201;12300;1553;1469;961;1661;2674;2674;
2024;30B;30;12301;12400;1572;1487;971;1681;2699;2699;
2024;30B;30;12401;12500;1591;1504;980;1701;2724;2724;
2024;30B;30;12501;12600;1610;1524;990;1721;2747;2747;
2024;30B;30;12601;12700;1629;1542;1000;1742;2772;2772;
2024;30B;30;12701;12800;1647;1560;1009;1762;2795;2795;
2024;30B;30;12801;12900;1666;1577;1010;1782;2820;2820;
2024;30B;30;12901;13000;1685;1597;1020;1802;2843;2843;
2024;30B;30;13001;13100;1704;1615;1030;1822;2873;2873;
2024;30B;30;13101;13200;1723;1633;1039;1843;2903;2903;
2024;30B;30;13201;13300;1742;1653;1049;1863;2934;2934;
2024;30B;30;13301;13400;1761;1671;1059;1884;2964;2964;
2024;30B;30;13401;13500;1780;1688;1060;1904;2994;2994;
2024;30B;30;13501;13600;1799;1706;1070;1925;3024;3024;
2024;30B;30;13601;13700;1819;1726;1079;1945;3055;3055;
2024;30B;30;13701;13800;1838;1744;1089;1965;3085;3085;
2024;30B;30;13801;13900;1856;1761;1099;1985;3114;3114;
2024;30B;30;13901;14000;1874;1779;1108;2005;3144;3144;
2024;30B;30;14001;14100;1892;1799;1110;2024;3173;3173;
2024;30B;30;14101;14200;1910;1817;1119;2044;3202;3202;
2024;30B;30;14201;14300;1928;1834;1129;2063;3231;3231;
2024;30B;30;14301;14400;1946;1852;1138;2082;3261;3261;
2024;30B;30;14401;14500;1965;1872;1148;2102;3290;3290;
2024;30B;30;14501;14600;1983;1890;1158;2121;3319;3319;
2024;30B;30;14601;14700;2001;1908;1159;2141;3348;3348;
2024;30B;30;14701;14800;2019;1925;1169;2160;3378;3378;
2024;30B;30;14801;14900;2037;1945;1178;2180;3409;3409;
2024;30B;30;14901;15000;2055;1963;1188;2199;3441;3441;
2024;30B;30;15001;15100;2073;1981;1198;2219;3473;3473;
2024;30B;30;15101;15200;2091;1998;1207;2238;3504;3504;
2024;30B;30;15201;15300;2109;2018;1217;2258;3539;3539;
2024;30B;30;15301;15400;2128;2036;1218;2277;3570;3570;
2024;30B;30;15401;15500;2147;2056;1228;2299;3602;3602;
2024;30B;30;15501;15600;2171;2081;1238;2324;3634;3634;
2024;30B;30;15601;15700;2196;2107;1248;2350;3665;3665;
2024;30B;30;15701;15800;2221;2132;1258;2376;3699;3699;
2024;30B;30;15801;15900;2245;2157;1268;2401;3731;3731;
2024;30B;30;15901;16000;2270;2182;1270;2427;3763;3763;
2024;30B;30;16001;16100;2294;2208;1280;2452;3795;3795;
2024;30B;30;16101;16200;2319;2233;1291;2478;3826;3826;
2024;30B;30;16201;16300;2343;2258;1301;2504;3860;3860;
2024;30B;30;16301;16400;2368;2283;1311;2529;3892;3892;
2024;30B;30;16401;16500;2392;2308;1321;2555;3924;3924;
2024;30B;30;16501;16600;2417;2334;1323;2580;3955;3955;
2024;30B;30;16601;16700;2442;2359;1333;2606;3987;3987;
2024;30B;30;16701;16800;2466;2384;1343;2632;4021;4021;
2024;30B;30;16801;16900;2491;2409;1353;2657;4053;4053;
2024;30B;30;16901;17000;2515;2434;1363;2683;4085;4085;
2024;30B;30;17001;17100;2540;2457;1373;2708;4116;4116;
2024;30B;30;17101;17200;2564;2482;1375;2734;4148;4148;
2024;30B;30;17201;17300;2589;2508;1385;2760;4182;4182;
2024;30B;30;17301;17400;2613;2533;1395;2785;4214;4214;
2024;30B;30;17401;17500;2638;2558;1405;2811;4245;4245;
2024;30B;30;17501;17600;2663;2583;1416;2836;4277;4277;
2024;30B;30;17601;17700;2687;2608;1426;2862;4309;4309;
2024;30B;30;17701;17800;2712;2634;1436;2888;4343;4343;
2024;30B;30;17801;17900;2736;2659;1438;2913;4375;4375;
2024;30B;30;17901;18000;2761;2684;1448;2939;4406;4406;
2024;30B;30;18001;18100;2785;2709;1458;2964;4438;4438;
2024;30B;30;18101;18200;2810;2734;1468;2990;4470;4470;
2024;30B;30;18201;18300;2834;2760;1478;3016;4504;4504;
2024;30B;30;18301;18400;2859;2785;1488;3041;4536;4536;
2024;30B;30;18401;18500;2884;2810;1490;3067;4567;4567;
2024;30B;30;18501;18600;2908;2835;1500;3092;4599;4599;
2024;30B;30;18601;18700;2933;2861;1510;3118;4631;4631;
2024;30B;30;18701;18800;2957;2886;1520;3144;4665;4665;
2024;30B;30;18801;18900;2982;2911;1531;3169;4696;4696;
2024;30B;30;18901;19000;3006;2936;1541;3195;4728;4728;
2024;30B;30;19001;19100;3031;2961;1543;3220;4760;4760;
2024;30B;30;19101;19200;3055;2987;1553;3246;4791;4791;
2024;30B;30;19201;19300;3080;3012;1563;3272;4826;4826;
2024;30B;30;19301;19400;3105;3037;1573;3297;4857;4857;
2024;30B;30;19401;19500;3129;3062;1583;3323;4889;4889;
2024;30B;30;19501;19600;3154;3087;1593;3348;4921;4921;
2024;30B;30;19601;19700;3178;3112;1595;3374;4952;4952;
2024;30B;30;19701;19800;3203;3136;1604;3400;4986;4986;
2024;30B;30;19801;19900;3227;3161;1613;3425;5018;5018;
2024;30B;30;19901;20000;3252;3185;1622;3451;5050;5050;
2024;30B;30;20001;20200;3301;3234;1641;3502;5113;5113;
2024;30B;30;20201;20400;3350;3280;1651;3553;5179;5179;
2024;30B;30;20401;20600;3399;3329;1670;3604;5242;5242;
2024;30B;30;20601;20800;3448;3378;1688;3656;5308;5308;
2024;30B;30;20801;21000;3497;3426;1699;3707;5372;5372;
2024;30B;30;21001;21200;3546;3475;1717;3758;5435;5435;
2024;30B;30;21201;21400;3596;3524;1736;3809;5501;5501;
2024;30B;30;21401;21600;3645;3573;1746;3860;5564;5564;
2024;30B;30;21601;21800;3694;3621;1765;3912;5630;5630;
2024;30B;30;21801;22000;3743;3670;1783;3963;5693;5693;
2024;30B;30;22001;22200;3792;3719;1794;4014;5757;5757;
2024;30B;30;22201;22400;3841;3768;1812;4065;5823;5823;
2024;30B;30;22401;22600;3890;3816;1831;4116;5886;5886;
2024;30B;30;22601;22800;3939;3865;1849;4168;5952;5952;
2024;30B;30;22801;23000;3989;3914;1860;4220;6016;6016;
2024;30B;30;23001;23200;4040;3963;1878;4272;6081;6081;
2024;30B;30;23201;23400;4091;4011;1897;4325;6149;6149;
2024;30B;30;23401;23600;4142;4058;1907;4378;6214;6214;
2024;30B;30;23601;23800;4192;4107;1926;4431;6281;6281;
2024;30B;30;23801;24000;4243;4153;1944;4484;6346;6346;
2024;30B;30;24001;24200;4294;4204;1954;4537;6411;6411;
2024;30B;30;24201;24400;4345;4253;1973;4590;6479;6479;
2024;30B;30;24401;24600;4395;4304;1992;4642;6544;6544;
2024;30B;30;24601;24800;4446;4353;2002;4695;6611;6611;
2024;30B;30;24801;25000;4497;4401;2021;4748;6676;6676;
2024;30B;30;25001;25200;4548;4453;2039;4801;6741;6741;
2024;30B;30;25201;25400;4598;4501;2050;4854;6809;6809;
2024;30B;30;25401;25600;4649;4550;2068;4907;6874;6874;
2024;30B;30;25601;25800;4700;4601;2087;4960;6941;6941;
2024;30B;30;25801;26000;4751;4650;2097;5012;7006;7006;
2024;30B;30;26001;26200;4801;4699;2116;5065;7071;7071;
2024;30B;30;26201;26400;4852;4750;2134;5118;7139;7139;
2024;30B;30;26401;26600;4903;4799;2145;5171;7204;7204;
2024;30B;30;26601;26800;4954;4850;2163;5224;7271;7271;
2024;30B;30;26801;27000;5004;4899;2182;5277;7336;7336;
2024;30B;30;27001;27200;5055;4947;2192;5329;7401;7401;
2024;30B;30;27201;27400;5106;4999;2211;5382;7469;7469;
2024;30B;30;27401;27600;5157;5047;2230;5435;7534;7534;
2024;30B;30;27601;27800;5208;5096;2248;5488;7601;7601;
2024;30B;30;27801;28000;5258;5147;2259;5541;7666;7666;
2024;30B;30;28001;28200;5309;5196;2277;5594;7731;7731;
2024;30B;30;28201;28400;5360;5247;2296;5647;7799;7799;
2024;30B;30;28401;28600;5411;5296;2306;5699;7864;7864;
2024;30B;30;28601;28800;5461;5345;2340;5752;7931;7931;
2024;30B;30;28801;29000;5512;5396;2391;5805;7996;7996;
2024;30B;30;29001;29200;5563;5445;2440;5858;8061;8061;
2024;30B;30;29201;29400;5614;5493;2489;5911;8129;8129;
2024;30B;30;29401;29600;5664;5545;2540;5964;8194;8194;
2024;30B;30;29601;29800;5715;5593;2589;6017;8261;8261;
2024;30B;30;29801;30000;5766;5645;2640;6069;8326;8326;
2024;30B;30;30001;30200;5817;5693;2688;6122;8391;8391;
2024;30B;30;30201;30400;5867;5742;2737;6175;8459;8459;
2024;30B;30;30401;30600;5918;5793;2789;6228;8524;8524;
2024;30B;30;30601;30800;5969;5842;2837;6281;8591;8591;
2024;30B;30;30801;31000;6020;5891;2886;6334;8656;8656;
2024;30B;30;31001;31200;6070;5942;2937;6386;8721;8721;
2024;30B;30;31201;31400;6121;5991;2986;6439;8789;8789;
2024;30B;30;31401;31600;6172;6041;3036;6492;8854;8854;
2024;30B;30;31601;31800;6223;6094;3089;6545;8921;8921;
2024;30B;30;31801;32000;6273;6144;3139;6598;8986;8986;
2024;30B;30;32001;32200;6324;6196;3191;6651;9051;9051;
2024;30B;30;32201;32400;6375;6246;3241;6704;9119;9119;
2024;30B;30;32401;32600;6426;6296;3291;6756;9184;9184;
2024;30B;30;32601;32800;6476;6349;3344;6809;9251;9251;
2024;30B;30;32801;33000;6527;6399;3394;6862;9316;9316;
2024;30B;30;33001;33200;6578;6449;3444;6915;9381;9381;
2024;30B;30;33201;33400;6629;6501;3496;6968;9449;9449;
2024;30B;30;33401;33600;6679;6551;3546;7021;9514;9514;
2024;30B;30;33601;33800;6730;6604;3599;7074;9581;9581;
2024;30B;30;33801;34000;6781;6654;3649;7126;9646;9646;
2024;30B;30;34001;34200;6832;6704;3699;7179;9711;9711;
2024;30B;30;34201;34400;6882;6756;3751;7232;9779;9779;
2024;30B;30;34401;34600;6933;6806;3801;7285;9844;9844;
2024;30B;30;34601;34800;6984;6856;3851;7338;9911;9911;
2024;30B;30;34801;35000;7035;6909;3904;7391;9976;9976;
2024;30B;30;35001;35200;7085;6959;3954;7443;10041;10041;
2024;30B;30;35201;35400;7136;7009;4004;7496;10109;10109;
2024;30B;30;35401;35600;7187;7061;4056;7549;10174;10174;
2024;30B;30;35601;35800;7238;7111;4106;7602;10241;10241;
2024;30B;30;35801;36000;7288;7164;4159;7655;10306;10306;
2024;30B;30;36001;36200;7339;7214;4209;7708;10371;10371;
2024;30B;30;36201;36400;7390;7264;4259;7761;10439;10439;
2024;30B;30;36401;36600;7441;7316;4311;7813;10504;10504;
2024;30B;30;36601;36800;7492;7366;4361;7866;10571;10571;
2024;30B;30;36801;37000;7542;7416;4411;7919;10636;10636;
2024;30B;30;37001;37200;7593;7469;4464;7972;10701;10701;
2024;30B;30;37201;37400;7644;7519;4514;8025;10769;10769;
2024;30B;30;37401;37600;7694;7571;4566;8078;10834;10834;
2024;30B;30;37601;37800;7745;7619;4614;8130;10896;10896;
2024;30B;30;37801;38000;7796;7669;4664;8183;10956;10956;
2024;30B;30;38001;38200;7846;7719;4714;8236;11016;11016;
2024;30B;30;38201;38400;7897;7771;4766;8288;11076;11076;
2024;30B;30;38401;38600;7948;7821;4816;8341;11136;11136;
2024;30B;30;38601;38800;8008;7881;4876;8393;11196;11196;
2024;30B;30;38801;39000;8068;7941;4936;8446;11256;11256;
2024;30B;30;39001;39200;8128;8001;4996;8499;11316;11316;
2024;30B;30;39201;39400;8188;8061;5056;8551;11376;11376;
